IP,Timestamp,HTTP_Method,URL,HTTP_Status,User_Agent,Referrer,Request_Size_Bytes,Response_Size_Bytes,Session_ID,City
154.15.215.244,2024-02-14 23:04:04,POST,/about,500,Opera/9.85.(Windows NT 5.0; lt-LT) Presto/2.9.181 Version/10.00,https://www.peterson-burnett.biz/,1799,1055,ecbfaa7d-1693-45a8-ab39-9162403113f8,Diyarbakır
177.90.194.171,2024-04-01 15:15:31,GET,/profile,403,Mozilla/5.0 (Windows NT 6.0; ht-HT; rv:1.9.0.20) Gecko/7385-02-12 10:59:12 Firefox/3.8,https://www.johnson-bowers.com/,794,4360,5b65e3f7-0715-48d8-b786-22f9286b3840,Londra
178.161.112.150,2024-04-30 11:18:56,GET,/cart,301,Opera/8.64.(X11; Linux x86_64; am-ET) Presto/2.9.178 Version/11.00,http://www.brown-grant.net/,1999,4821,239c8b4a-b960-4011-8dcd-7d5de93c502d,Bursa
131.139.94.113,2024-02-07 11:59:53,POST,/contact,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; tr-TR) AppleWebKit/531.31.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.31.4",http://www.cummings-thompson.com/,235,4797,2de19422-7fb3-4a7e-892f-8cc0c180b38a,Londra
108.3.161.129,2024-02-24 20:48:23,PUT,/blog,200,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8 rv:2.0; apn-IN) AppleWebKit/535.43.4 (KHTML, like Gecko) Version/5.0.2 Safari/535.43.4",https://shields.net/,1190,4837,0727454e-6d34-4fe0-a676-29692b8e36b3,Konya
59.110.92.26,2024-02-05 17:03:33,PUT,/signup,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ht-HT) AppleWebKit/533.31.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6533.31.6",http://williams.com/,560,2129,c4bec023-1c23-4388-a4c1-d0933299b9ab,Tokyo
116.48.117.8,2024-04-08 15:55:10,DELETE,/home,404,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),https://www.ferguson.com/,220,4908,dfaa0bfe-269e-416f-bc5b-36b3ded5a0b5,Konya
114.161.182.89,2024-04-13 09:15:26,POST,/about,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/49.0.868.0 Safari/534.2",http://www.hudson-knight.com/,1554,3627,e04c9efe-4893-4b7f-a11a-0e2a2a509fe7,Berlin
47.59.185.80,2024-03-17 05:54:39,PUT,/about,404,Opera/9.94.(X11; Linux x86_64; mn-MN) Presto/2.9.161 Version/10.00,http://www.greer.com/,173,900,b22bcd44-47d1-41a4-9684-6d9bcca974ba,Tokyo
171.113.240.221,2024-07-05 13:24:16,PUT,/about,301,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_0; rv:1.9.2.20) Gecko/9828-12-24 22:07:09 Firefox/5.0,https://www.murphy-moreno.com/,1028,4690,cb71d02b-4d4a-4d1e-a158-f847e5cff094,Bursa
120.213.189.52,2024-03-11 09:11:57,POST,/checkout,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; iu-CA) AppleWebKit/533.9.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.9.2",http://guzman.com/,396,1064,28bb9591-b853-40c5-b01c-002426ee4f17,Edirne
135.49.65.253,2024-07-09 22:39:04,DELETE,/profile,403,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/15.0.805.0 Safari/534.2",http://www.rose.biz/,1018,4968,12b6dcf1-e402-4c14-8ed9-3c45e7e57502,New York
82.61.167.71,2024-08-15 10:21:46,DELETE,/blog,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; kl-GL) AppleWebKit/535.50.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.50.2",http://www.fuller.com/,453,4158,df86cbec-27b3-4cab-8c2a-797a90deef99,Gaziantep
174.31.98.18,2024-02-28 01:43:57,DELETE,/login,403,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/13.9t2087.0 Mobile/39J972 Safari/534.2",http://www.schmidt.com/,1679,4769,6b0c7c5c-8785-4a40-b36a-8ccc5fec4ccf,Tokyo
209.100.54.35,2024-04-16 01:29:11,GET,/about,404,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.24.5 (KHTML, like Gecko) Version/4.1 Safari/531.24.5",https://daniels.net/,827,2408,f028190e-5c48-45cf-ae29-7991e405a757,Ankara
61.193.14.195,2024-04-03 17:13:26,POST,/about,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.1),https://booker-huynh.com/,1268,4653,500b11a8-9af5-47e8-9bf9-87b6f89a4d69,Antalya
182.10.32.227,2024-05-01 00:48:47,GET,/checkout,404,Mozilla/5.0 (Android 1.0; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,https://www.bailey.com/,775,3434,07bc626d-2ad8-4752-a631-27894bd5ccda,Adana
137.244.198.227,2024-01-03 15:53:13,GET,/search,301,Opera/8.57.(Windows NT 6.2; he-IL) Presto/2.9.190 Version/12.00,http://www.villa-alexander.com/,962,381,d92692b7-aae5-4960-a7fc-8596b969d4c8,Berlin
86.234.120.127,2024-05-24 00:25:08,GET,/about,500,Mozilla/5.0 (Windows NT 5.2; gl-ES; rv:1.9.1.20) Gecko/2741-12-08 18:24:43 Firefox/14.0,http://nguyen-reed.com/,1054,2876,57e9b4b9-21c2-40f6-ab4c-6ff25d42c372,Ankara
68.83.29.194,2024-04-19 09:01:23,DELETE,/cart,403,Opera/8.25.(X11; Linux i686; uz-UZ) Presto/2.9.188 Version/11.00,https://martin.org/,1711,2633,b0ce186b-aa3e-4463-946b-aea816840d4c,Edirne
143.226.36.209,2024-02-07 16:40:58,PUT,/about,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; br-FR) AppleWebKit/534.48.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.48.4",https://haynes-kim.biz/,1328,1093,329d8762-29a4-4f81-a1eb-d65fd2371260,Konya
215.127.254.172,2024-04-29 08:04:39,POST,/cart,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7 rv:6.0; ne-NP) AppleWebKit/534.15.7 (KHTML, like Gecko) Version/5.1 Safari/534.15.7",http://www.king-lewis.org/,1286,3819,a2fc0540-ed77-4863-8809-cf53fe00e879,Diyarbakır
78.16.28.206,2024-03-17 14:15:12,DELETE,/home,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; he-IL) AppleWebKit/535.1.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.1.2",http://wong.com/,1643,4106,eec4fcb6-d9ac-44e4-9a89-c2cd83684882,İzmir
222.1.159.0,2024-08-06 02:51:30,DELETE,/products,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),https://smith-moses.org/,1803,2272,715ae1bf-5671-44f8-a531-b970d0d72395,Ankara
220.236.233.151,2024-08-06 18:46:48,GET,/about,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_1 rv:5.0; ko-KR) AppleWebKit/533.23.1 (KHTML, like Gecko) Version/5.0.3 Safari/533.23.1",https://www.sanchez-mccarthy.com/,1573,3324,7b7f7e63-a8c7-48b0-8436-014d5fa917c0,Londra
50.171.105.163,2024-06-25 02:18:04,PUT,/profile,404,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),http://www.sanders.com/,725,1713,01a0eaff-b8b4-4d03-99ce-f76f0b7b6312,Berlin
194.129.130.6,2024-07-21 14:09:02,PUT,/search,500,Opera/9.36.(X11; Linux i686; csb-PL) Presto/2.9.169 Version/12.00,https://www.lindsey-potter.com/,1036,370,9982356c-f6bb-4a1e-9b05-ac8122611f9d,Bursa
17.182.145.168,2024-06-20 21:29:27,DELETE,/about,403,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1),http://west.info/,1250,3321,c88897c8-d050-4197-9ff1-f334d75b421b,Ankara
189.233.115.152,2024-03-03 20:24:54,GET,/home,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/16.0.830.0 Safari/536.0",http://sanchez.com/,871,4589,284b94d0-7f40-4daa-a095-7ce67543acb0,İzmir
137.124.112.40,2024-01-29 06:15:10,DELETE,/search,403,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.31.5 (KHTML, like Gecko) Version/4.0 Safari/532.31.5",https://www.donaldson.biz/,482,1265,06d6fb4e-8da2-4500-9bd4-ff00ebfff5f2,New York
202.140.45.112,2024-07-06 03:26:24,PUT,/products,403,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9592-10-21 08:17:55 Firefox/5.0,http://www.allen.biz/,1977,4440,b62d834e-cae9-4cf9-bf0a-b31eddf1e5ec,Antalya
3.134.117.104,2024-04-09 17:57:31,GET,/blog,301,Opera/8.12.(X11; Linux x86_64; pl-PL) Presto/2.9.174 Version/11.00,https://www.perry-rose.biz/,1834,1026,4bea331d-f59c-426f-a8c9-667412ebbb69,Paris
207.75.44.56,2024-05-18 12:41:47,PUT,/home,301,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.24.1 (KHTML, like Gecko) Version/5.0 Safari/535.24.1",http://reynolds.com/,140,4433,4cb1a133-dddb-4c13-ac01-c9aff54b9888,Gaziantep
119.41.138.25,2024-02-01 19:57:00,DELETE,/blog,500,Opera/8.43.(X11; Linux x86_64; ps-AF) Presto/2.9.163 Version/11.00,http://www.sexton.info/,1254,3448,0fbf54ff-06eb-45a5-9944-70b7842ab67e,İzmir
41.118.86.226,2024-02-07 21:08:57,DELETE,/services,404,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.0),http://www.williams.com/,929,474,637aec8b-08fd-4779-8341-f4d62f77b1cd,İstanbul
64.169.60.130,2024-07-08 02:58:42,PUT,/products,301,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.0),http://www.bradshaw-cain.com/,1865,1228,b9f374e7-de8a-4c9a-a514-80192e93b8c6,Bursa
133.7.164.76,2024-04-12 19:20:00,DELETE,/contact,301,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/13.0.896.0 Safari/531.0",http://lewis.com/,770,3912,eb52d7c0-458d-43f9-b03c-e9ffa1af1a63,Gaziantep
221.155.116.60,2024-02-20 23:26:48,DELETE,/blog,301,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4; rv:1.9.5.20) Gecko/8980-08-10 00:51:52 Firefox/4.0,http://www.davis.org/,617,3740,609e6eb8-05f3-4e3a-9691-c277af8a187a,Berlin
135.43.187.88,2024-03-27 07:33:05,GET,/search,404,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_9 rv:4.0; se-NO) AppleWebKit/534.42.2 (KHTML, like Gecko) Version/4.1 Safari/534.42.2",http://hall.net/,453,3514,b830b621-7b1d-4e0a-85dc-9daa7d9bedad,Antalya
193.90.85.202,2024-07-22 10:43:46,POST,/cart,301,Opera/8.18.(X11; Linux x86_64; tr-TR) Presto/2.9.167 Version/11.00,https://www.porter.info/,1472,4291,6db6f277-ddc5-40cb-b131-3569f8bace86,Londra
213.208.128.99,2024-01-28 07:51:07,GET,/signup,404,Mozilla/5.0 (Android 4.2; Mobile; rv:9.0) Gecko/9.0 Firefox/9.0,https://www.melton.org/,1283,3560,02addbc4-081f-448a-808e-20e956d48cfa,Gaziantep
219.90.45.70,2024-04-07 05:43:59,DELETE,/services,404,Mozilla/5.0 (Android 2.3.2; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,https://gonzalez.org/,634,4302,5f65f96f-2ec0-44a8-bb12-7d762eb576bd,Adana
31.11.137.131,2024-06-16 17:51:23,POST,/products,500,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8208-05-11 10:17:00 Firefox/15.0,http://hunter-perez.biz/,1414,3387,6aa730b1-6767-4a3c-b9ef-d87c61e9d3a0,Londra
195.254.228.223,2024-06-26 14:34:48,GET,/profile,404,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),https://www.rodriguez.com/,829,4943,b965dae1-5afe-440a-8161-838e9250bc30,Londra
185.19.240.173,2024-07-08 03:09:56,POST,/services,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; rw-RW) AppleWebKit/533.5.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.5.6",https://www.johnson-thompson.com/,501,1643,83067575-40ba-48e9-92f3-bcba0882c885,Adana
148.213.251.251,2024-08-17 15:22:21,PUT,/signup,200,Mozilla/5.0 (Android 4.4.2; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0,http://www.turner.com/,129,3199,d3e04aad-2284-4bc4-9122-636d86ce563d,Paris
55.184.193.1,2024-02-04 15:25:45,DELETE,/checkout,403,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_3; rv:1.9.4.20) Gecko/5264-08-18 19:47:18 Firefox/3.6.14,http://hernandez.com/,1240,955,5d41a90a-bcdc-4d53-be5d-158bb429888d,Berlin
53.44.37.223,2024-07-30 20:35:14,GET,/profile,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),https://trevino-spencer.com/,1862,3836,c16c0637-311b-4c1d-a5f2-2529226029e0,Konya
48.95.187.102,2024-07-14 20:21:28,PUT,/login,200,Opera/9.36.(Windows CE; sr-ME) Presto/2.9.178 Version/10.00,https://www.durham-gay.com/,1226,4995,82c17df6-1252-49ca-a9d3-b7e34307e51a,Tokyo
93.40.30.253,2024-05-16 17:24:20,PUT,/signup,200,Mozilla/5.0 (Android 4.1.2; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0,http://www.johnson.com/,1499,659,e50041ea-4606-43d0-ba70-a8b2981858b5,Edirne
201.253.167.212,2024-03-09 06:07:55,PUT,/products,404,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.37.2 (KHTML, like Gecko) Version/4.0.4 Safari/534.37.2",http://brown-rodriguez.net/,1422,4610,6996cc4b-b796-4a19-882e-4f0ab196bd55,Berlin
160.22.166.83,2024-02-20 20:47:54,POST,/login,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; unm-US) AppleWebKit/531.21.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.21.1",https://andrews.com/,1714,2197,e7169dc3-130b-471d-97c0-eb5fde28feb4,Tokyo
160.47.253.41,2024-03-27 06:36:24,POST,/search,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.0),https://weber.info/,1690,4163,7956871e-dbf1-40ed-ac27-68cc1fa2e9fd,İstanbul
121.117.88.93,2024-05-26 11:16:23,PUT,/search,500,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),https://campbell.com/,1671,1735,032ecb70-c476-4cf8-a08a-a8c64bc704cd,Adana
59.200.244.250,2024-06-19 10:10:30,PUT,/about,404,Mozilla/5.0 (Android 2.3.7; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0,http://phillips.org/,1444,4734,4ae06ade-f8f6-4ba7-8fbc-42ee9af4b97c,Edirne
204.106.234.81,2024-01-25 09:11:03,DELETE,/blog,404,Mozilla/5.0 (Android 3.2.6; Mobile; rv:56.0) Gecko/56.0 Firefox/56.0,https://www.wilson.org/,119,4353,5ffe908c-2261-45f0-9733-1d5e57242901,Adana
173.248.117.184,2024-02-15 18:30:50,POST,/signup,403,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7 rv:5.0; os-RU) AppleWebKit/534.40.5 (KHTML, like Gecko) Version/5.0.5 Safari/534.40.5",http://ellis.com/,426,4387,c8228356-7262-47ff-9a17-84024e16bca9,Ankara
98.178.224.139,2024-03-02 13:46:07,POST,/home,404,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.49.5 (KHTML, like Gecko) Version/4.1 Safari/533.49.5",https://johnson.com/,761,3383,aaf4362d-6ab9-4dfe-a222-da955fb2f075,New York
223.232.158.65,2024-05-12 13:43:40,DELETE,/search,500,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/5.0),http://moreno-rhodes.com/,1054,861,6f5dd39a-b7d1-4f5f-b907-144d6a17f3fa,Bursa
218.32.22.86,2024-05-28 07:28:36,PUT,/search,403,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_8) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/61.0.862.0 Safari/532.2",https://herrera.com/,1348,4812,3f821c5b-0125-45e1-984f-3ae2ed739aa6,Londra
63.8.88.209,2024-04-04 00:17:53,GET,/blog,200,Opera/9.86.(X11; Linux x86_64; sr-ME) Presto/2.9.189 Version/12.00,http://beck.org/,1113,1994,a30054d4-9590-4e35-a9f0-061c05b381e4,New York
169.39.236.129,2024-03-26 21:07:54,DELETE,/home,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; hr-HR) AppleWebKit/533.31.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.31.1",https://www.jennings.info/,871,255,01213531-0582-4f1e-9250-ea243c1a32b6,İzmir
214.201.228.204,2024-06-20 09:52:56,GET,/login,500,Opera/8.24.(Windows NT 10.0; az-IN) Presto/2.9.166 Version/11.00,http://murphy-white.info/,491,568,a5d279a9-72cb-421b-a34b-51a519c5aea4,Tokyo
120.211.56.114,2024-04-26 22:59:27,POST,/about,404,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_6 rv:5.0; my-MM) AppleWebKit/531.15.4 (KHTML, like Gecko) Version/4.0.5 Safari/531.15.4",http://york.com/,1849,1426,92f35ba2-439a-40fa-b5d6-5fc3452e7e51,Konya
168.40.2.59,2024-07-17 07:15:35,PUT,/home,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; hsb-DE) AppleWebKit/535.22.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.22.2",https://sandoval.com/,527,4647,62e50741-f0a5-4afb-abcf-01486e704680,Adana
119.50.16.225,2024-05-12 07:37:22,GET,/login,500,Mozilla/5.0 (Android 7.1.1; Mobile; rv:24.0) Gecko/24.0 Firefox/24.0,http://carter-mcmahon.com/,1755,1495,041c6d22-29e1-49f9-bbd3-c999b594733b,Londra
100.201.231.188,2024-04-30 23:11:50,POST,/profile,404,Opera/8.83.(Windows 98; ur-IN) Presto/2.9.175 Version/10.00,https://ayers.com/,1712,213,a7ba7d6a-4ea0-42bf-a845-fe9766d0a212,Gaziantep
112.178.251.104,2024-08-12 18:13:40,DELETE,/search,404,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; rv:1.9.4.20) Gecko/7735-10-27 11:46:09 Firefox/3.8,http://www.ortiz-martinez.com/,1121,4879,70037f7c-e904-42a4-9de5-d297bda990e9,Paris
129.145.108.15,2024-04-29 18:08:00,GET,/blog,403,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/16.0.887.0 Safari/534.2",https://zamora-hutchinson.com/,152,4011,a6011f4d-fd5f-4666-ac14-0ec1b03f847f,New York
131.193.80.216,2024-05-21 18:08:25,GET,/search,200,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.16.6 (KHTML, like Gecko) Version/5.0.3 Safari/534.16.6",http://www.franco-steele.info/,286,873,a7beca96-9db7-4316-9ec2-e4c1d9cfe43e,Bursa
179.65.205.97,2024-05-09 23:05:28,DELETE,/contact,301,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/13.9a7469.0 Mobile/61R883 Safari/535.0",https://brown.org/,330,3403,b864b108-0ffd-482b-97b7-b430949e350e,Tokyo
197.175.154.188,2024-03-31 17:54:59,GET,/signup,404,Mozilla/5.0 (Windows NT 6.1; or-IN; rv:1.9.1.20) Gecko/7117-01-29 04:30:56 Firefox/5.0,http://dorsey-stevenson.com/,357,1629,db7948b1-98ca-4dd7-8b5d-60d4077d8e84,Tokyo
134.95.204.62,2024-07-08 11:18:54,POST,/cart,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.0),https://www.wiley.com/,774,3186,37473866-b717-47a5-a255-cb7bc2c3ba87,Londra
156.145.93.173,2024-03-10 11:26:22,DELETE,/services,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.1),https://ellis.com/,369,2060,08307bbc-c58f-42d5-a76b-860abf0ea5ad,Antalya
210.215.230.207,2024-08-18 06:39:17,GET,/blog,404,Mozilla/5.0 (Android 2.3; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,http://steele-perez.org/,950,4822,550beef8-9344-487b-99c7-2140451bb72f,Edirne
95.26.222.100,2024-04-28 07:52:11,DELETE,/profile,404,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3; rv:1.9.4.20) Gecko/5185-05-19 02:52:10 Firefox/10.0,https://garrett.com/,1857,1570,d906a524-5d43-45cb-8316-196f4b545c84,Londra
173.247.79.194,2024-04-14 11:54:44,GET,/login,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.1),https://www.rodriguez.com/,1567,3522,b5b174ce-d0c0-46be-85ee-8f58c96f6437,Adana
196.130.242.218,2024-05-20 08:53:07,GET,/services,301,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0),http://leon.info/,1516,3127,68cd41d4-0df3-44c0-9f12-2408e6091abf,Konya
42.112.151.181,2024-07-28 18:57:23,PUT,/products,403,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),https://young-vargas.com/,1723,1560,f9b22909-eb7c-40ea-8442-973620bd823f,Gaziantep
83.62.41.72,2024-05-01 09:39:29,GET,/login,301,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/10.3h2245.0 Mobile/44O626 Safari/534.0",https://bowers.org/,949,558,951b176c-bc5b-423f-9d40-b5ed2704822d,İzmir
132.8.125.120,2024-04-19 09:58:16,DELETE,/services,301,Opera/8.94.(X11; Linux i686; sc-IT) Presto/2.9.179 Version/10.00,https://montes.info/,477,2196,d614281c-436f-4808-a9f9-a5720a910615,Berlin
200.0.244.132,2024-03-19 06:31:08,GET,/profile,200,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.38.1 (KHTML, like Gecko) Version/4.1 Safari/535.38.1",http://www.durham-mitchell.com/,800,3570,e0aa05f8-6d23-468f-a81d-5810328296bd,Edirne
192.101.64.98,2024-07-09 14:07:48,GET,/checkout,200,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/26.0.845.0 Safari/535.2",https://www.pierce-rodriguez.info/,703,1134,2f6843c4-523c-4d91-9e41-299235b794f4,Konya
57.227.103.121,2024-04-28 19:43:01,GET,/home,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.1),http://perez.com/,112,2866,27785168-bff7-41a8-9b35-d94ae304ee42,İzmir
179.114.28.220,2024-03-27 18:13:55,POST,/home,301,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/63.0.856.0 Safari/533.0",https://www.dixon.net/,565,1966,4faa659f-79b6-4bf1-85eb-49cf3a81069a,Ankara
187.181.71.63,2024-07-11 13:13:55,PUT,/checkout,404,Opera/8.96.(X11; Linux x86_64; hr-HR) Presto/2.9.187 Version/12.00,http://murphy.net/,988,216,a3019064-edda-41c1-9849-33f1c8779d0c,İzmir
144.145.108.142,2024-05-27 01:04:04,PUT,/search,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),http://beard.com/,823,2201,026cf25b-a4c0-4847-8e08-736fb3ff9f55,Londra
146.61.105.218,2024-04-28 11:20:50,POST,/blog,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/25.0.875.0 Safari/536.0",http://www.dickerson-johnson.com/,318,2323,6ceb57af-38a0-4d04-938c-70efff6bff3d,İstanbul
148.131.167.21,2024-01-10 10:04:50,DELETE,/blog,500,Opera/9.47.(X11; Linux i686; mai-IN) Presto/2.9.164 Version/10.00,http://www.ross.com/,1450,2241,ef7dba20-01d1-4e3c-8c69-8dddb312bd5c,Konya
54.22.176.165,2024-07-11 12:21:49,DELETE,/about,404,Opera/8.20.(Windows 98; Win 9x 4.90; am-ET) Presto/2.9.187 Version/10.00,https://fuller-thompson.com/,1209,3911,2ebf913b-f475-4a2f-b423-d1d9d9716dd0,Gaziantep
209.5.34.126,2024-06-25 08:14:45,GET,/cart,301,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.50.3 (KHTML, like Gecko) Version/4.0.4 Safari/533.50.3",https://www.bryant.org/,214,1696,2c87cd2b-0257-45f2-a1c9-ea8b7faa8435,İzmir
201.148.217.6,2024-07-16 05:56:18,PUT,/signup,301,Opera/9.28.(Windows NT 10.0; st-ZA) Presto/2.9.166 Version/12.00,https://www.lara.org/,245,2257,3c4832c4-8101-4050-a9da-63680218a915,Gaziantep
134.76.216.249,2024-07-15 08:37:41,DELETE,/signup,301,Opera/9.50.(X11; Linux i686; wo-SN) Presto/2.9.185 Version/11.00,http://lin-webb.info/,1667,1789,12ac50b9-9c75-4da3-a1f0-85a9009c1688,Paris
200.168.252.187,2024-08-06 18:20:37,DELETE,/services,200,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/16.1l0945.0 Mobile/93F256 Safari/535.0",http://www.baker.org/,195,2246,b71ec868-ad27-4596-a358-009f17bbf17d,Paris
130.149.99.237,2024-07-22 07:09:32,DELETE,/services,301,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.31.5 (KHTML, like Gecko) Version/4.0.5 Safari/535.31.5",http://avila.info/,1600,2964,668e227d-7f19-4068-a7f3-f008454fc80e,Paris
186.190.169.189,2024-01-16 06:12:36,PUT,/checkout,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1 rv:4.0; xh-ZA) AppleWebKit/534.10.4 (KHTML, like Gecko) Version/4.0 Safari/534.10.4",https://www.malone.org/,1502,3048,e8b103fc-4fe4-40a0-8e1a-5e68b6072633,İstanbul
206.251.59.54,2024-07-11 22:42:07,POST,/home,200,Opera/8.54.(X11; Linux x86_64; mn-MN) Presto/2.9.164 Version/12.00,http://www.edwards-wheeler.net/,1194,405,7ecaa8c3-72e0-4003-922c-9626742374ae,New York
174.122.68.19,2024-01-19 16:53:40,GET,/about,403,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1),https://dominguez-vaughan.com/,167,2295,44870314-a615-40ff-84ca-ecfcbbb96ec7,Bursa
